"badge_title","badge_url","category_breadcrumb","category_id","category_name","discount_percentage","fetched_at","image_url","is_ad","is_wishlist","keyword","original_price","page","position","price","price_number","product_id","product_url","rating","shop_city","shop_id","shop_name","shop_tier","shop_url","sold_count","source_url","title"
"Kab. Tegal",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/1/23/0badc532-1f63-4a58-b55d-3ec9cef58306.png~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=1xaC4HaoomU%2BLYRckF3Rwgsw368%3D&x-signature-webp=0L7ghNoWPWTeCn1SWrQQjx4LgW4%3D","false","false","bawang goreng murni",,"1","32","Rp89.500","89500","16110103779","https://www.tokopedia.com/nyaiwidji/bawang-goreng-nyai-widji-1000ml-200gr-kriuk-100-bawang-murni-premium-1730812889229853833?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Tegal","18156492","Nyai Widji","1","https://www.tokopedia.com/nyaiwidji","19 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng Nyai Widji [1000ml - 200gr] KRIUK 100% Bawang Murni Premium"
"Kab. Boyolali",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c26b660e0c4744cdb8d95139fc3df3eb~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=f%2BYPqyPLvBAzlP%2FXP2m9VeIrX1A%3D&x-signature-webp=eZ7RK%2FwKzg%2F%2BHY2ZEEJkFOnVwGA%3D","false","false","bawang goreng murni",,"1","33","Rp88.000","88000","100075253247","https://www.tokopedia.com/cahaya-bawang-goreng/bawang-goreng-250-gram-premium-renyah-bawang-merah-100-murni-tanpa-campuran-tepung-penyedap-rasa-makanan-1729616589757580715?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Boyolali","7495745911835560363","Cahaya bawang goreng","1","https://www.tokopedia.com/cahaya-bawang-goreng","3 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng  250 gram Premium Renyah  Bawang Merah 100% Murni Tanpa Campuran Tepung Penyedap Rasa Makanan"
"Kab. Malang",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/67581a36360d45558133731c843b8e40~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=pIQZ%2BrZDVcyih1R5ONoeMjSZ5KY%3D&x-signature-webp=CeWyfmDiWzKx4DxCHxMtYyCvFnE%3D","false","false","bawang goreng murni",,"1","34","Rp51.000","51000","100535478713","https://www.tokopedia.com/kepo-snack1/kepo-snack-bawang-goreng-probolinggo-100-murni-tanpa-campuran-1729735979071145134?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Malang","7495740407958374574","kepo snack1","1","https://www.tokopedia.com/kepo-snack1","5 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Kepo Snack - Bawang Goreng Probolinggo 100% Murni Tanpa Campuran"
"Depok",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/88cfd107608a460a8d7dbc3e669fd69f~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=ZmQiexIWo4HfY5y4Cn07zr711hA%3D&x-signature-webp=Yjxs2TxR5XTBiBE%2F9C%2BbQBTDuZM%3D","false","false","bawang goreng murni",,"1","35","Rp38.000","38000","100345606924","https://www.tokopedia.com/bawanggoreng10-986/bawang-putih-goreng-toples-asli-murni-tanpa-campuran-kemasan-120gr-200gr-220gr-1729604903264553605?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Depok","7494914252273191557","Bawanggoreng10","1","https://www.tokopedia.com/bawanggoreng10-986","30+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Putih Goreng Toples Asli Murni Tanpa Campuran Kemasan 120gr , 200gr , 220gr"
"Kab. Tulungagung",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2b1be7dcac3e4482af694ec14573a8be~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=F3dZpHcqdjpxKygIsALtrsJ30jg%3D&x-signature-webp=N3fDEYOIs8nYXKZXR5mvgc5fHLs%3D","false","false","bawang goreng murni",,"1","36","Rp53.000","53000","100557210346","https://www.tokopedia.com/wanggor-cahaya-murni/premium-bawang-merah-goreng-murni-tanpa-tepung-750-ml-kemasan-toples-1730876078484260280?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Tulungagung","7494964832031246776","Wanggor Cahaya Murni","1","https://www.tokopedia.com/wanggor-cahaya-murni","9 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","[PREMIUM] BAWANG MERAH GORENG MURNI TANPA TEPUNG 750 ml - KEMASAN TOPLES"
"Kab. Garut",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5eabcad87c68466a88fd7eb8bd4896f1~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=318yxMZITsG1Z8B5N6Bkdwc1%2B90%3D&x-signature-webp=3l72FtmDEPVJ7%2BemY2ZVSpEzkaY%3D","false","false","bawang goreng murni",,"1","37","Rp40.000","40000","100540507791","https://www.tokopedia.com/cabaw-maeuis/bawang-goreng-asli-premium-cabaw-ma-euis-murni-tanpa-tepung-original-gurih-dan-renyah-pedas-level-3-50-gram-1730371223045702996?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Garut","7495977200753543508","Cabaw maeuis","1","https://www.tokopedia.com/cabaw-maeuis","6 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng Asli Premium CABAW MA EUIS | Murni Tanpa Tepung, Original Gurih dan Renyah Pedas Level 3 (50 GRAM)"
"Kab. Banyuwangi",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/99d6d8087f7d4a96af88e388a4eb79e0~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=USIls66NnrvMsSFRZqgrJkQs3Ig%3D&x-signature-webp=rpHvnRkMfFljKZazv1j4%2F3Iwb6A%3D","false","false","bawang goreng murni",,"1","38","Rp16.000","16000","100435825371","https://www.tokopedia.com/bagor-premium/bawang-goreng-murni-tanpa-campuran-1730865507855795288?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Banyuwangi","7496084340055246936","Bagor premium","1","https://www.tokopedia.com/bagor-premium","17 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","bawang goreng murni tanpa campuran"
"Kab. Banyuwangi",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d56dc7d0a2b24e64b3be326f23bbedac~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=kar0Rhca3nZ0Nr%2BNZhG6ONKK1sw%3D&x-signature-webp=fo%2F26070HwYC4Qb4HFc9FvF9wT8%3D","false","false","bawang goreng murni",,"1","39","Rp28.800","28800","100527540024","https://www.tokopedia.com/bagor-mama-gopek/bawang-goreng-premium-160g-murni-100-bawang-merah-1729703756210472824?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Banyuwangi","7494690171467697016","bagor mama gopek","1","https://www.tokopedia.com/bagor-mama-gopek","1 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG GORENG PREMIUM 160g murni 100% bawang merah"
"Depok",,"makanan-minuman/bumbu-bahan-masakan/bumbu-masak-instan","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5f4be3e6460e42529e58558b176b26e9~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=F%2F2lkVxHOFe6Xf3GFqPo%2FDyYNv0%3D&x-signature-webp=otw5%2FKRJmg5%2F%2FoJzHGfwZpxOiJg%3D","false","false","bawang goreng murni","Rp14.250","1","40","Rp13.538","13538","15348121316","https://www.tokopedia.com/anta-spice/bawang-putih-bubuk-white-garlic-powder?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Depok","17971165","Anta Spice","1","https://www.tokopedia.com/anta-spice","30+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Putih Bubuk 40gr Garlic Powder Bubuk Bawang Putih Murni Bumbu Dapur Praktis Marinasi Ayam Nasi Goreng Tumisan Halal"
"Jakarta Timur",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d75c01009dcf492a9edaec79cb1f52ad~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=vO3b17zGQl0hI6UoSn%2FLJBxje7Y%3D&x-signature-webp=JMhX46assO4Rm4x4br1iHc6gaJ8%3D","false","false","bawang goreng murni",,"1","41","Rp72.000","72000","102833641751","https://www.tokopedia.com/pnjng/bawang-goreng-brebes-murni-100-spices-1732695853822412633?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Jakarta Timur","6265430","Kartika bawang","1","https://www.tokopedia.com/pnjng","7 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng BREBES MURNI 100% Spices"
"Jakarta Utara",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/a498b8cca1c74948ae4038b1a53c8294~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=nGOhRYBrmdWTFOFWPz%2FKj%2BlgNas%3D&x-signature-webp=emikids7i8OxdS%2FNvb5Gz5Cne0Y%3D","false","false","bawang goreng murni",,"1","42","Rp119.000","119000","100536575258","https://www.tokopedia.com/grosir8/paket-hemat-3-toples-bawang-goreng-premium-murni-grade-a-tanpa-campuran-tepung-tanpa-campuran-ubi-450gr-3-toples-tanpa-msg-spices-merah-1729627107927033274?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Jakarta Utara","7495340026638076346","GROSIR8_NEW","1","https://www.tokopedia.com/grosir8","6 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","[PAKET HEMAT 3 TOPLES] Bawang Goreng PREMIUM Murni Grade A Tanpa Campuran Tepung & Tanpa Campuran Ubi 450gr (3 toples) Tanpa Msg Spices Merah"
"Kab. Wonogiri",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1eb6d99ced994b0d983a115180122277~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=tb%2FKQw5WK7V3Z%2F%2FrC5pfIHlJFLs%3D&x-signature-webp=itFdMiqVaQVE%2B6QJb4trfSsLRDU%3D","false","false","bawang goreng murni",,"1","43","Rp25.000","25000","100392210061","https://www.tokopedia.com/kanestsnack/bawang-putih-goreng-original-tanpa-campuran-murni-bawang-kating-1731140262606898613?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Wonogiri","7494735493393779125","KanestSnack","1","https://www.tokopedia.com/kanestsnack","16 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG PUTIH GORENG ORIGINAL TANPA CAMPURAN MURNI BAWANG KATING"
"Kab. Probolinggo",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/697d35edb8884f4bbc1e2c0f06b67d26~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=%2F0%2BkD3EfXMl78YU4gYiE30i4GDg%3D&x-signature-webp=M1vM%2B1zGvg3co3eVrbqhIP%2Bthss%3D","false","false","bawang goreng murni",,"1","44","Rp50.000","50000","100569949201","https://www.tokopedia.com/mw-berkah/bawang-merah-goreng-probolingggo-murni-original-tanpa-tepung-dispiner-250-gram-1731580958126736783?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Probolinggo","7495477887631591823","MW BERKAH","1","https://www.tokopedia.com/mw-berkah","1 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG MERAH GORENG PROBOLINGGGO MURNI ORIGINAL TANPA TEPUNG DISPINER 250 Gram"
"Sukabumi",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/12/28/75dca862-fcd4-459a-be50-3d7538316fc8.png~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=LHpwwGrMr4FwHyjpTKH1l5Cr0TY%3D&x-signature-webp=3DncIN%2BNvlkEWtZZIxxO%2FgS4Jd4%3D","false","false","bawang goreng murni",,"1","45","Rp47.000","47000","12431255558","https://www.tokopedia.com/ratna-pantry/bawang-merah-goreng-sumenep-premium-murni-tanpa-tepung-non-msg-750ml?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Sukabumi","16873639","Rat.Na Pantry","1","https://www.tokopedia.com/ratna-pantry","8 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Merah Goreng Sumenep Premium Murni Tanpa Tepung Non MSG [750ml]"
"Surabaya",,"makanan-minuman/bumbu-bahan-masakan/minyak","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/04e04e028d564a529d5e938b7ed0fc17~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=EDv7MmzaVgewW%2FwHKyGEe5nRS5I%3D&x-signature-webp=ZL7D4yMUDA0rGUcX3k%2BU%2FMPSBLY%3D","false","false","bawang goreng murni","Rp15.000","1","46","Rp9.000","9000","103272969658","https://www.tokopedia.com/macaumee/botol-minyak-bawang-putih-150-g-garlic-oil-rasa-tambahan-bumbu-masakan-pelengkap-bumbu-mie-nasi-goreng-tumisan-murni-dari-bawang-berkualitas-aroma-wangi-halal-1735170506774709454?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Surabaya","3864744","Mee Macau Noodle Mie","1","https://www.tokopedia.com/macaumee","28 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","[BOTOL] Minyak Bawang Putih 150 G Garlic Oil Rasa Tambahan Bumbu Masakan Pelengkap Bumbu Mie Nasi Goreng Tumisan Murni Dari Bawang Berkualitas Aroma Wangi Halal"
"Surakarta",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/125816f429274d2982d8a10d723f2a81~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=Ev0xeaCs8fmb4Ji%2FIc%2B%2Fq%2FQKyPI%3D&x-signature-webp=jpTcjIOIXrguhFaY5meDcJHN2%2F0%3D","false","false","bawang goreng murni",,"1","47","Rp37.000","37000","100753870511","https://www.tokopedia.com/bramgor91/bawang-merah-goreng-super-premium-murni-tanpa-campuran-150gr-spices-rempah-bubuk-brambang-toples-bahan-pedas-1730244618787325476?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Surakarta","15339848","Bramgor91","1","https://www.tokopedia.com/bramgor91","3 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang merah goreng  super premium murni tanpa campuran 150gr Spices Rempah Bubuk Brambang Toples Bahan Pedas"
"Kab. Banyuwangi",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/782e510b4bb14e789fedd430567c2d96~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=QuLbXUT5NmdIdrms85G%2Fw4U0yxg%3D&x-signature-webp=Q7JbKjOK8csfdEGX7XNTEpri6Bw%3D","false","false","bawang goreng murni",,"1","48","Rp18.000","18000","100435932724","https://www.tokopedia.com/bagor-premium/bawang-goreng-murni-tanpa-tepung-1731138000961176664?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Banyuwangi","7496084340055246936","Bagor premium","1","https://www.tokopedia.com/bagor-premium","9 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","bawang goreng murni tanpa tepung"
"Malang",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b3625219336d45edb9e04b5a7065d7f4~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=j6JEMjl8js3JYdUTawm5g7vdUjo%3D&x-signature-webp=C7a%2Bo06jX1FsyjrB%2BgPYYkLnmyI%3D","false","false","bawang goreng murni",,"1","49","Rp17.000","17000","100543314699","https://www.tokopedia.com/bawang-goreng-by-nafha/bawang-merah-goreng-premium-murni-tanpa-campuran-1729622300193097247?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Malang","7495714237808347679","Bawang Goreng By Nafha","1","https://www.tokopedia.com/bawang-goreng-by-nafha","20 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang merah goreng premium, murni tanpa campuran"
"Kab. Batang",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/426b1841a0464edbacf64a0e0c6fa58d~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=hFTqdmYcOW%2FXKpj6bhvoN2ZElFU%3D&x-signature-webp=yxgw9LwIIAKozHtaAmPNX5yTkM8%3D","false","false","bawang goreng murni",,"1","50","Rp5.000","5000","103633976807","https://www.tokopedia.com/fnckids-321/100-murni-bawang-goreng-renyah-tanpa-campuran-tepung-1736721976955339811-1736721995781342243?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Batang","7494980785573562403","FnCKids","1","https://www.tokopedia.com/fnckids-321","12 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","100% Murni Bawang Goreng Renyah tanpa campuran tepung"
"Surabaya",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4efe3797b15a4c699c756419c6022a3e~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=MFoSVQGTQOFRDT%2FQ%2BqgbPIybE3M%3D&x-signature-webp=2YIdHxobGjCBvAjk7zreARLHzI4%3D","false","false","bawang goreng murni",,"1","51","Rp23.000","23000","102931107512","https://www.tokopedia.com/bumbu-wilona-store/bawang-merah-goreng-kriuk-bawang-merah-murni-tanpa-tepung-siap-makan-by-bumbu-wilona-1734195053681804632?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Surabaya","7496120800005228888","BUMBU WILONA STORE","1","https://www.tokopedia.com/bumbu-wilona-store","1 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG MERAH GORENG KRIUK | BAWANG MERAH MURNI TANPA TEPUNG | SIAP MAKAN BY BUMBU WILONA"
"Denpasar",,"makanan-minuman/bumbu-bahan-masakan/aneka-sambal","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/28be85bd6ffc48b2b811f7a59e38131d~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=vA9k5bdCXt%2FkqiPIODRs0Bjjrfg%3D&x-signature-webp=r%2BK01Rn0cfPf%2FN6MEviicNN4hek%3D","false","false","bawang goreng murni",,"1","52","Rp36.500","36500","100653880732","https://www.tokopedia.com/onlinashop/onlina-minyak-ayam-bawang-250ml-halal-kemasan-stoples-kaca-murni-aromatik-untuk-tumisan-nasi-goreng-mie-kuah-1730371830916482622?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Denpasar","14294579","Onlina Shop","1","https://www.tokopedia.com/onlinashop","1 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","ONLINA Minyak Ayam Bawang 250ml Halal Kemasan Stoples Kaca Murni & Aromatik untuk Tumisan Nasi Goreng & Mie Kuah"
"Depok",,"makanan-minuman/bumbu-bahan-masakan/rempah","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/a4c70a993fb14c239fda5ff51146ec4a~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=vINHgwMkCznuSaYrlBjK6vjud7s%3D&x-signature-webp=0nk2mfPY%2ByicnzLeHKMfl9RGlNY%3D","false","false","bawang goreng murni","Rp13.250","1","53","Rp12.588","12588","100569789245","https://www.tokopedia.com/anta-spice/daun-bawang-kering-dried-leeks-flakes-anta-spice-1730369639175849298?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Depok","17971165","Anta Spice","1","https://www.tokopedia.com/anta-spice","6 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Daun Bawang Kering 10gr Dried Green Onion Dried Leeks Murni Taburan Praktis Mie Ramen Sup Bakso Bubur Nasi Goreng Halal"
"Malang",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c51b902fadd849abb91c7db3d46a9bf0~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=%2BKujedihWOWihCAsgtiOUurdLas%3D&x-signature-webp=iJrWDu%2FbS%2B9tdn5SGw6SJ9BIB78%3D","false","false","bawang goreng murni",,"1","54","Rp42.000","42000","100543314375","https://www.tokopedia.com/bawang-goreng-by-nafha/bawang-goreng-murni-3-pcs-kemasan-mungil-1729631608844486175?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Malang","7495714237808347679","Bawang Goreng By Nafha","1","https://www.tokopedia.com/bawang-goreng-by-nafha","7 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG GORENG MURNI (3 PCS kemasan mungil)"
"Jakarta Timur",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p19-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/950f62a44aa94543be8e42837350e434~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=LF9fQgKasWFQA%2BePBXcvn62C%2FQE%3D&x-signature-webp=HA8CMYaTAELheNYNjLVnIld6jQE%3D","false","false","bawang goreng murni",,"1","55","Rp15.000","15000","102833641709","https://www.tokopedia.com/pnjng/bawang-goreng-sumenep-murni-1729690462355753817?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Jakarta Timur","6265430","Kartika bawang","1","https://www.tokopedia.com/pnjng","15 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng SUMENEP Murni"
